manuscript_id,status,title,authors,letter_date,event_name,event_date,location,chair_name,chair_title
1571298209,accepted,Hyperparameter XGBoost-Based Recommendation System for Student Disciplinary Intervention,"Sugito O (Instiki, Indonesia); Aniek Suryanti Kusuma (Institut Bisnis dan Teknologi Indonesia, Indonesia); Kadek Gemilang Santiyuda (National Taiwan University of Science and Technology, Taiwan & Institut Bisnis Dan Teknologi Indonesia, Indonesia); I Putu Agus Eka Darma Udayana (Institut Bisnis Dan Teknologi Indonesia, Indonesia & Universitas Udayana, Indonesia); Putu Sugiartawan (Indonesian Institute of Business and Technology, Indonesia & Informatics Engineering Study Program, Indonesia); Ni Wayan Sumartini Saraswati (Institut Bisnis dan Teknologi Indonesia, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571298211,accepted,Explainable Machine Learning-Based Competency Gap Analysis for Predicting Workforce Readiness of Electrical Engineering Education Graduates,"Ali Nur Fathoni, Alfredo Arianto Permana Putra and Inaya Retno Putri (Universitas Negeri Surabaya, Indonesia); Khusnul Khotimah (Universita Negeri Surabaya, Indonesia); L Endah Cahya Ningrum and Ismet Basuki (Universitas Negeri Surabaya, Indonesia); Subuh Haryudo (State University of Surabaya, Indonesia); Yuli Sutoto Nugroho (Queen Mary University of London, United Kingdom (Great Britain) & Universitas Negeri Surabaya, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571298278,accepted,CLAHE-Enhanced YOLO Models for Crowd Counting Under Sunset Illumination in Beach Club Surveillance,"I Gusti Bagus Wiraditya (INSTIKI, Indonesia); Putu Sugiartawan (Indonesian Institute of Business and Technology, Indonesia & Informatics Engineering Study Program, Indonesia); Kadek Gemilang Santiyuda (National Taiwan University of Science and Technology, Taiwan & Institut Bisnis Dan Teknologi Indonesia, Indonesia); Aniek Suryanti Kusuma and Ni Wayan Sumartini Saraswati (Institut Bisnis dan Teknologi Indonesia, Indonesia); I Putu Agus Eka Darma Udayana (Institut Bisnis Dan Teknologi Indonesia, Indonesia & Universitas Udayana, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571298336,accepted,Smart IoT-Based Overcurrent and Overheat Protection System for Flat-Die Pellet Machine Using DC Motor Simulation,"I Made Kurniawan Putra (Institut Teknologi dan Bisnis Indonesia, Indonesia & BMKG, Indonesia); Aniek Suryanti Kusuma (Institut Bisnis dan Teknologi Indonesia, Indonesia); I Putu Agus Eka Darma Udayana (Institut Bisnis Dan Teknologi Indonesia, Indonesia & Universitas Udayana, Indonesia); Putu Sugiartawan (Indonesian Institute of Business and Technology, Indonesia & Informatics Engineering Study Program, Indonesia); Ni Wayan Sumartini Saraswati (Institut Bisnis dan Teknologi Indonesia, Indonesia); Kadek Gemilang Santiyuda (National Taiwan University of Science and Technology, Taiwan & Institut Bisnis Dan Teknologi Indonesia, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571298391,accepted,Odoo-Based Enterprise Resource Planning Implementation for Sales Management: A Quickstart Method Approach,"Titus Kristanto (Institut Teknologi Sepuluh Nopember, Indonesia & Telkom University, Indonesia); Cita Lentera Liagum Putri (Telkom University Surabaya, Indonesia); Krisnayanti Aditasari (Universitas Telkom, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571298458,accepted,RAG for Automatic Scoring of Concept-Map Propositions: A Pilot Study on Explanation Grounding and Retrieval Quality,"Maskur, Didik Dwi Prasetya and Triyanna Widiyaningtyas (Universitas Negeri Malang, Indonesia); Wan Mohd Nasir Wan Kadir (Universiti Teknologi Malaysia, Malaysia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571298491,accepted,"Moringa Leaf Quality Classification Using XGBoost, Random Forest, and Support Vector Machine","I Gusti Ngurah Hendra Frasetya (Institut Bisnis dan Teknologi Indonesia, Indonesia); Putu Sugiartawan (Indonesian Institute of Business and Technology, Indonesia & Informatics Engineering Study Program, Indonesia); Ngakan Putu Darma Yasa (Institut Bisnis dan Teknologi Indonesia, Indonesia); I Putu Agus Eka Darma Udayana (Institut Bisnis Dan Teknologi Indonesia, Indonesia & Universitas Udayana, Indonesia); Ni Wayan Sumartini Saraswati and I Dewa Ayu Sri Murdhani (Institut Bisnis dan Teknologi Indonesia, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571298535,accepted,Classification of Karangasem Snake Fruit Types Based on Digital Images Using MobileNetV2 Transfer Learning,"I Wayan Sumarno (Institut Bisnis dan Teknologi Indonesia, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571298550,accepted,Analysis of the Role of Generative AI in Enhancing Human-in-the-Loop-Based Customer Service Communication,"I Gusti Ngurah Bagus Widiatmika (INSTIKI, Indonesia); Putu Sugiartawan (Indonesian Institute of Business and Technology, Indonesia & Informatics Engineering Study Program, Indonesia); I Putu Agus Eka Darma Udayana (Institut Bisnis Dan Teknologi Indonesia, Indonesia & Universitas Udayana, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571298558,accepted,Sensitivity Evaluation of k-Values in Outlier-Aware k-Means and k-NN Algorithms for Network Intrusion Anomaly Identification,"Anisa Dzulkarnain and Mochamad Nizar Palefi Ma'ady (Telkom University, Indonesia); Arip Ramadan (Universitas Telkom, Indonesia); Berlian Rahmy Lidiawaty (Telkom University, Indonesia & Institut Teknologi Telkom Surabaya, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571298670,accepted,Sea Hunter Amerta 1 Firefighter Autonomous Surface Vehicle as Maritime Technology for Ship Fire Accident Evacuation Using YOLOv11,"Parama Diptya Widayaka, Sayyidul Aulia Alamsyah, Yandhika Surya Akbar Gumilang, Rifqi Firmansyah, Muhammad Rizqi Firjatullah Al-Azizi, Mulia Niko Adi Prasojo and Aleminaitha Kerina Beru Ginting (Universitas Negeri Surabaya, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571298839,accepted,Random Phase Pre-Coding for Quantization Lobe Suppression in Passive 1-Bit Programmable RIS,"Safpbri Johari (Politeknik Ungku Omar, Malaysia); Azuwa Ali and Mohd Najib Mohd Yasin (Universiti Malaysia Perlis, Malaysia); Nurhayati (Universitas Negeri Surabaya, Indonesia); Arif Mawardi Ismail (Universiti Malaysia Perlis (UniMAP), Malaysia); Ismahayati Adam (Universiti Malaysia Perlis, Malaysia); Unit Three Kartini (State University Of Surabaya, Indonesia); Mohd Amirul Helmi Ismail (Politeknik Tuanku Syed Sirajuddin, Malaysia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571298976,accepted,Attention-Enhanced Multi-Output LSTM for Multi-Aspect Sentiment Understanding in Indonesian Fashion Marketplace,"Fajar Romadhan (Universitas Bina Darma, Indonesia); Ari Muzakir (Universitas Bina Darma, Indonesia & Universitas Diponegoro, Indonesia); Usman Ependi and Andri (Universitas Bina Darma, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571299336,accepted,Enhanced Moringa Leaf Quality Classification Using Vision Transformer and GAN-Based Data Augmentation,"Selvisiana Karmilan (Institut Bisnis dan Teknologi Indonesia, Indonesia); Putu Sugiartawan (Indonesian Institute of Business and Technology, Indonesia & Informatics Engineering Study Program, Indonesia); Ketut Sepdyana Kartini (Institut Bisnis dan Teknologi Indonesia, Indonesia); Putu Wirayudi Aditama (Indonesian Institute of Business and Technology, Indonesia); Ayu Gede Willdahlia (Institut Bisnis Dan Teknologi Indonesia, Indonesia); I Dewa Ayu Sri Murdhani (Institut Bisnis dan Teknologi Indonesia, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571300264,accepted,Analysis of Entrepreneurial Intention Among Students Using the Resource-Based View Theory,"Abdullah Billman (Bina Nusantara University, Indonesia & Raffles University Iskandar, Malaysia); Choi Sang Long Choi Sang Long (Raffles University, Malaysia); Chandra Restu Pradipto (Bina Nusantara University, Indonesia); Isanawikrama (Binus University & Yayasan Bina Nusantara, Indonesia); Aloysius Bernanda Gunawan (Bina Nusantara University, Indonesia); Bambang Pratama (Business Law & BINUS University, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571300636,accepted,A Novel Nonlinear Controller for Medical Furnace Temperature Control,"Layla Hattim Abood (University of Technology, Iraq); Mustafa Q. Ali (University of Baghdad, Iraq); Marwa F Jassim (University of Technology- Iraq, Iraq)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571300706,accepted,Advanced Control of PV-Cascade Boost DC-DC and Three-Leg Single-Phase Inverter Using Double-Loop Control,"Albertus Andika Tri Anggoro and Leonardus Heru Pratomo (Soegijapranata Catholic University, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571301191,accepted,Predicting Students' Behavioral Intention to Adopt Generative AI Tools: Evidence from an Indonesian Higher Education Context,"Ayu Gede Willdahlia (Institut Bisnis Dan Teknologi Indonesia, Indonesia); Desak Made Dwi Utami Putra (Institut Bisnis dan Teknologi Indonesia, Indonesia); Anak Agung Gde Ekayana (Institut Bisnis Dan Teknologi Indonesia (INSTIKI), Indonesia); Aniek Suryanti Kusuma (Institut Bisnis dan Teknologi Indonesia, Indonesia); Komang Kurniawan Widiartha (Institut Bisnis dan teknologi Indonesia, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571301987,accepted,Development of Contextual Teaching and Learning-Based Robotics Learning Devices for Vocational Education,"Muhammad Syariffuddien Zuhrie, Agus Wiyono, Fendi Achmad, Dwi Aqidah and Afrizal Luthfi Eka Arnatha (Universitas Negeri Surabaya, Indonesia); Muhammad Nawwarudin (State University of Surabaya, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571303126,accepted,Design and Evaluation of an IoT-Based EMG Monitoring System for Contraction Level Classification,"Erika Loniza and Nadya Ananda Melia (Universitas Muhammadiyah Yogyakarta, Indonesia); Kurnia Chairunnisa (Muhammadiyah University of Yogyakarta, Indonesia); Intan Mutiara Putri (Universitas Aisyiyah Yogyakarta, Indonesia); Wiwik Puspita Dewi (ITS PKU Muhammadiyah Surakarta, Indonesia); Hanifah Rahmi Fajrin (Universitas Muhammadiyah Yogyakarta, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571304164,accepted,Identification of Students Learning Styles in Digital Environments: A Systematic Review of Kolb's Model,"Aditya Sheva Pratama (Sebelas Maret University, Indonesia); Febri Liantoni (Sebelas Maret University, Indonesia & Universitas Sebelas Maret, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571304167,accepted,Implementation and Performance Evaluation of Rule-Based Systems in Educational Assessment,"Muhammad Fahry Ali (Sebelas Maret University, Indonesia); Febri Liantoni (Sebelas Maret University, Indonesia & Universitas Sebelas Maret, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571304299,accepted,ANFIS-Based Rotational Speed Control of an Oil-Draining Spinner for Banana Chips,"Pungky Alvina Prasistya, Putri Y Aisyah, Akhmad Ibnu Hija, Muhammad Roy Ashiddiqi and Shintyana Dewi (Institut Teknologi Sepuluh Nopember, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571304412,accepted,Parametric Analysis of Dielectric Loss in Pineapple Leaf Fiber Composites for RF Applications,"Siti Nur Hidayah Zamri and Mohamad Shaiful Abdul Karim (Universiti Malaysia Pahang Al-Sultan Abdullah, Malaysia); Hepi Ludiyati (Politeknik Negeri Bandung (POLBAN), Indonesia); Nurhafizah Abu Talip Yusof (Universiti Malaysia Pahang Al-Sultan Abdullah, Malaysia & Centre for Sustainable Fluid Energy Research (Fluid Energy), Malaysia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571304421,accepted,Machine Learning Based Sentiment Analysis for Islamic Banking Service Monitoring,"Ramdani (State University of Surabaya, Indonesia); Moch. Khoirul Anwar (Universitas Negeri Surabaya, Indonesia); Clarashinta Canggih (Universitas Negeri Surabaya & Universitas Airlangga, Indonesia); Yan Putra Timur (Universitas Negeri Surabaya, Indonesia); Alfin Maulana and Anisa Fadilah Zustika (State University of Surabaya, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571304705,accepted,Voltage-Mode Second-Order VCII-Based Universal Filter with Independent Controllability of Gain-Quality Factor and Pole Frequency,"Burin Theppota (KMUTNB, Thailand); Winai Jaikla (King Mongkut' Institute of Technology, Lat Krabang, Thailand); Montree Siripruchyanun (King Mongkut University of Technology North Bangkok, Thailand)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571304827,accepted,Reimagining Engineering Education Through a Narrative-Driven Pedagogical Framework: Panj-Ganj Mode,"Parham Karimi and Roghayeh Gavagsaz-Ghoachani (Shahid Beheshti University, Iran); Matheepot Phattanasak (King Mongkut's University of Technology North Bangkok, Thailand); Serge Pierfederici (Université de Lorraine, France)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571305122,accepted,Design and Implementation of a Three-Phase Buck Chopper with Phase Leg Independent Current Regulation for Synchronous Generator Excitation,"Putri Christianti Harefa and Leonardus Heru Pratomo (Soegijapranata Catholic University, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571305134,accepted,Comparative Analysis of YOLOv11 and MobileNetV3 with Bayesian Optimization for Balinese Character Recognition on Lontar Manuscript,"I Putu Agus Eka Darma Udayana (Institut Bisnis Dan Teknologi Indonesia, Indonesia & Universitas Udayana, Indonesia); Putu Ayu Febyanti (Institut Bisnis dan Teknologi Indonesia, Indonesia); I Putu Raditya Maheswara (Institut Bisnis Dan Teknologi Indonesia, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571305135,accepted,MechSim Laboratory: An Interactive Digital Learning Platform for Chassis Technology in Mechanical Engineering Education,"Muamar Zainul Arif, Yudha Bima Herlambang, Ahmad Zulkifli Baihaqi, Djoko Suwito, M.Pd., Theodorus Wijayanto and Rafi Haidar Rifaldo (Universitas Negeri Surabaya, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571305199,accepted,Hybrid Ground Truth from Multi-Algorithm Consensus for Annotation-Efficient Carotid Ultrasound Segmentation,"Mifta Nur Farid (Institut Teknologi Kalimantan, Indonesia); Tri Sardjono and Hendra Kusuma (Institut Teknologi Sepuluh Nopember, Indonesia); Thomas Statheros and Vasile Palade (Coventry University, United Kingdom (Great Britain))",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571305278,accepted,Performance Comparison of Classical and Modern RAG Approaches in Multimodal-Based Academic Chatbots,"Yuni Yamasari (Universitas Negeri Surabaya, Indonesia & Post graduate, Indonesia); Kartika Wulandari, I Made Suartana, Agus Prihanto, Ricky Eka Putra and Anita Qoiriah (Universitas Negeri Surabaya, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571305279,accepted,"A Construction-Based Multisensory Method for Teaching Boost Converter Topology, Equations, and Simulink Models","Saman Pirehbabi, Fatemeh Zaker-Moghaddam and Roghayeh Gavagsaz-Ghoachani (Shahid Beheshti University, Iran); Matheepot Phattanasak (King Mongkut's University of Technology North Bangkok, Thailand); Serge Pierfederici (Université de Lorraine, France)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571305316,accepted,Neutral Current Analysis in Three-Phase Four-Wire Systems with Shunt Active Power Filtering Under Non-Linear Loads,"Hastupara Amurwojakti (Soegijapranata Catholic University (SCU), Indonesia); Slamet Riyadi (Soegijapranata Catholic University, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571305337,accepted,Confidence-Based Pseudo-Labeling IndoBERT for Aspect-Based Sentiment Analysis of Indonesian Fashion Reviews,"Alya Esa Mentari (Universitas Bina Darma, Indonesia); Ari Muzakir (Universitas Bina Darma, Indonesia & Universitas Diponegoro, Indonesia); Edi Surya Negara and Megawaty (Universitas Bina Darma, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571305354,accepted,A Comparative Analysis of StandardScaler and MinMaxScaler Normalization for Deep Neural Network-Based Dengue Fever Classification,"Ramadhani Vanva Fauzia and Mochamad Nizar Palefi Ma'ady (Telkom University, Indonesia); Berlian Rahmy Lidiawaty (Telkom University, Indonesia & Institut Teknologi Telkom Surabaya, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571305360,accepted,A Comparative Study of Reinforcement Learning-Based Daily and Time-Series PPO Agents for Raw Coffee Bean Inventory Management,"Stephanie Debora Assa and Mochamad Nizar Palefi Ma'ady (Telkom University, Indonesia); Berlian Rahmy Lidiawaty (Telkom University, Indonesia & Institut Teknologi Telkom Surabaya, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571305396,accepted,When Intelligent Assistance Becomes Academic Strain: Psychological Pathways Among Engineering Students in AI-Assisted Learning,"Bima Yatna Anugerah Ramadhani (Universitas Negeri Surabaya, Indonesia & National Research University Higher School of Economics, Russia); Ratna Suhartini (Universitas Negeri Surabaya, Indonesia); Umi Aslamiyah (Universitas Ciputra, Indonesia); Januar Nur Rohmah Suprihartini (Politeknik Negeri Indramayu, Indonesia); Yasmine Mnassri (Lobachevsky State University, Russia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571305460,accepted,SkinMatch: A Wide & Deep Learning Recommender Enhanced with Factorization Machines for Personalized Skincare Product Recommendation,"Ervin Yohannes (State University of Surabaya, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571305741,accepted,CL-AdaViT: Characterizing Failure Modes of Closed-Loop Adaptive Token Selection for Limited-Data Face Verification,"Juris Vassa Ivandro (Universitas Jember, Indonesia); Mohamad Agung Prawira Negara and Bayu Taruna WIdjaja Putra (University of Jember, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571305865,accepted,Redesigning a Legacy University Dashboard Using Design Thinking to Support Real-Time Institutional Decision Making,"Rindu Wibawa (State University of Surabaya, Indonesia); I Gusti Lanang Putra Eka Prismana (Universitas Negeri Surabaya, Indonesia); Yeni Anistyasari (State University of Surabaya, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571305916,accepted,"Exploring Personalization, Feedback Mechanisms, and Global Research Trends of Artificial Intelligence in Vocational Education Assessment","Dwi Fitria Al Husaeni, Amay Suherman and Budi Mulyanti (Universitas Pendidikan Indonesia, Indonesia); Ade Abdullah (Indonesia University of Education, Indonesia); Lala Septem Riza (Universitas Pendidikan Indonesia & Universidad de Granada, Indonesia); Eki Nugraha (Universitas Pendidikan Indonesia, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571305984,accepted,A Smart IoT-Based System for Automated Nutritional Status Assessment in Toddlers Using Anthropometric Measurements,"Ully Dhiya Marina, Pradini Puspitaningayu, Muhammad 'Aamir Nashrullah and Shafa Dyah Ayu Zahra (Universitas Negeri Surabaya, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571306241,accepted,STB-MING: Low-Cost Edge IoT Platform for Real-Time Plant Electrophysiological Signal Acquisition,"Rais Nurwahyudin (Universitas Jember, Indonesia); Khairul Anam (University of Jember, Indonesia); Saiful Bukhori (Universitas Jember, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571306264,accepted,Comparative Analysis of Passive and Active Cooling Technologies for Photovoltaic Module Thermal Management and Power Output Optimization,"Muhammad Raya Maulana (University of Jember, Indonesia & UNEJ, Indonesia); Triwahju Hardianto and Bambang Sujanarko (University of Jember, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571306277,accepted,Development of Cognitive Load-Based 2D Animated Multimedia to Improve Learning Efficiency,"Desak Made Dwi Utami Putra and Aniek Suryanti Kusuma (Institut Bisnis dan Teknologi Indonesia, Indonesia); Anak Agung Gde Ekayana (Institut Bisnis Dan Teknologi Indonesia (INSTIKI), Indonesia); Ayu Gede Willdahlia (Institut Bisnis Dan Teknologi Indonesia, Indonesia); I Made Adi Surya Natha (Institut Bisnis & Teknologi Indonesia, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571306279,accepted,Predicting Students' Behavioral Intention to Adopt Generative AI Tools: Evidence from an Indonesian Higher Education Context,"Ayu Gede Willdahlia (Institut Bisnis Dan Teknologi Indonesia, Indonesia); Desak Made Dwi Utami Putra (Institut Bisnis dan Teknologi Indonesia, Indonesia); Anak Agung Gde Ekayana (Institut Bisnis Dan Teknologi Indonesia (INSTIKI), Indonesia); Aniek Suryanti Kusuma (Institut Bisnis dan Teknologi Indonesia, Indonesia); Komang Kurniawan Widiartha (Institut Bisnis dan teknologi Indonesia, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571306608,accepted,Development of an Artificial Intelligence-Based Animal Feed Formulation Application as an Effort to Reduce Animal Manure Waste,"Ramadhan Cakra Wibawa, Nur Kholis Wakhid, Yudha Bima Herlambang, Ahmad Zulkifli Baihaqi, Cahya Dwi Rahmawati, Harun Al Rosyid and Anggraeni Widya Purwita (Universitas Negeri Surabaya, Indonesia)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
1571306612,accepted,Deep Learning App Development to Detect Plant Diseases in Indonesian Agriculture,"Ardhini Warih Utami and Muhammad Nizam Setiawan (Universitas Negeri Surabaya, Indonesia); Bartolomeus Priya Perkasa Utama Widada (National Cheng Kung University, Taiwan)",13-Aug-26,2026 Ninth International Conference on Vocational Education and Electrical Engineering (ICVEE),17-18 September 2026,"Surabaya, Indonesia","Prof. Dr. Nurhayati, S.T., M.T.",General Chair
